date,avg_sentiment,tweet_count,Open,High,Low,Close,Adj Close,Volume,price_change_pct,p_sum,p_sum_lag_1,p_sum_lag_2,p_sum_lag_3,p_sum_lag_4,p_sum_lag_5,p_sum_lag_6,p_sum_lag_7,Adj_Close_norm,p_sum_lag_1_norm,p_sum_lag_2_norm,p_sum_lag_3_norm,p_sum_lag_4_norm,p_sum_lag_5_norm,p_sum_lag_6_norm,p_sum_lag_7_norm
2021-11-18,0.078125,128,368.8500061035156,370.6666564941406,358.3399963378906,365.4599914550781,365.4599914550781,62696700,-0.9190767499909196,10.0,27.999999999999996,18.999999999999993,11.0,25.999999999999996,29.999999999999996,22.999999999999982,28.999999999999996,0.7780971621390219,0.2663755458515284,0.22707423580786024,0.19213973799126635,0.2576419213973799,0.2751091703056769,0.24454148471615714,0.27074235807860264
2021-11-19,0.3008130081300813,123,366.2900085449219,379.5733337402344,364.23333740234375,379.0199890136719,379.0199890136719,64926900,3.475382940233488,37.0,10.0,27.999999999999996,18.999999999999993,11.0,25.999999999999996,29.999999999999996,22.999999999999982,0.8456999767751969,0.18777292576419213,0.2663755458515284,0.22707423580786024,0.19213973799126635,0.2576419213973799,0.2751091703056769,0.24454148471615714
2021-11-22,0.2661290322580645,124,387.4433288574219,400.6499938964844,377.4766540527344,385.6233215332031,385.6233215332031,99217500,-0.4697480092342764,33.0,37.0,10.0,27.999999999999996,18.999999999999993,11.0,25.999999999999996,29.999999999999996,0.8786206216624806,0.3056768558951965,0.18777292576419213,0.2663755458515284,0.22707423580786024,0.19213973799126635,0.2576419213973799,0.2751091703056769
2021-11-23,0.2142857142857142,126,389.1700134277344,393.5,354.2333374023437,369.6766662597656,369.6766662597656,108515100,-5.0089540548808245,26.99999999999999,33.0,37.0,10.0,27.999999999999996,18.999999999999993,11.0,25.999999999999996,0.799119222354782,0.28820960698689957,0.3056768558951965,0.18777292576419213,0.2663755458515284,0.22707423580786024,0.19213973799126635,0.2576419213973799
2021-11-24,0.1428571428571428,98,360.1300048828125,377.5899963378906,354.0,372.0,372.0,67680600,3.2960305879122833,13.999999999999993,26.99999999999999,33.0,37.0,10.0,27.999999999999996,18.999999999999993,11.0,0.8107021079342485,0.2620087336244541,0.28820960698689957,0.3056768558951965,0.18777292576419213,0.2663755458515284,0.22707423580786024,0.19213973799126635
2021-11-26,0.0459770114942528,87,366.489990234375,369.5933227539063,360.3333435058594,360.6400146484375,360.6400146484375,35042700,-1.5962170159671665,3.9999999999999933,13.999999999999993,26.99999999999999,33.0,37.0,10.0,27.999999999999996,18.999999999999993,0.7540673644047676,0.20524017467248903,0.2620087336244541,0.28820960698689957,0.3056768558951965,0.18777292576419213,0.2663755458515284,0.22707423580786024
2021-11-29,0.268041237113402,97,366.9966735839844,380.8900146484375,366.7300109863281,378.9966735839844,378.9966735839844,58393500,3.269784405076874,25.999999999999993,3.9999999999999933,13.999999999999993,26.99999999999999,33.0,37.0,10.0,27.999999999999996,0.8455837386516636,0.16157205240174669,0.20524017467248903,0.2620087336244541,0.28820960698689957,0.3056768558951965,0.18777292576419213,0.2663755458515284
2021-11-30,0.1836734693877551,98,381.4566650390625,389.3333435058594,372.6666564941406,381.586669921875,381.586669921875,81276000,0.034081166939156,18.0,25.999999999999993,3.9999999999999933,13.999999999999993,26.99999999999999,33.0,37.0,10.0,0.8584960597330068,0.2576419213973799,0.16157205240174669,0.20524017467248903,0.2620087336244541,0.28820960698689957,0.3056768558951965,0.18777292576419213
2021-12-01,0.2,115,386.8999938964844,390.9466552734375,363.586669921875,365.0,365.0,68450400,-5.660375870242,23.0,18.0,25.999999999999993,3.9999999999999933,13.999999999999993,26.99999999999999,33.0,37.0,0.7758038935054915,0.22270742358078602,0.2576419213973799,0.16157205240174669,0.20524017467248903,0.2620087336244541,0.28820960698689957,0.3056768558951965
2021-12-02,0.3362068965517241,116,366.3533325195313,371.0,352.2166748046875,361.5333251953125,361.5333251953125,73114800,-1.3156717562987743,38.99999999999999,23.0,18.0,25.999999999999993,3.9999999999999933,13.999999999999993,26.99999999999999,33.0,0.7585209276928124,0.2445414847161572,0.22270742358078602,0.2576419213973799,0.16157205240174669,0.20524017467248903,0.2620087336244541,0.28820960698689957
2021-12-03,0.2136752136752136,117,361.5966796875,363.5266723632813,333.4033203125,338.3233337402344,338.3233337402344,92322000,-6.436272027547093,24.999999999999993,38.99999999999999,23.0,18.0,25.999999999999993,3.9999999999999933,13.999999999999993,26.99999999999999,0.6428084621658221,0.31441048034934493,0.2445414847161572,0.22270742358078602,0.2576419213973799,0.16157205240174669,0.20524017467248903,0.2620087336244541
2021-12-06,0.2546583850931677,161,333.836669921875,340.5466613769531,316.8333435058594,336.336669921875,336.336669921875,81663000,0.7488692001945305,41.0,24.999999999999993,38.99999999999999,23.0,18.0,25.999999999999993,3.9999999999999933,13.999999999999993,0.6329040307471137,0.25327510917030566,0.31441048034934493,0.2445414847161572,0.22270742358078602,0.2576419213973799,0.16157205240174669,0.20524017467248903
2021-12-07,0.1379310344827586,116,348.0666809082031,352.5566711425781,342.2699890136719,350.5833435058594,350.5833435058594,56084700,0.7230403643030625,15.999999999999996,41.0,24.999999999999993,38.99999999999999,23.0,18.0,25.999999999999993,3.9999999999999933,0.7039302406943129,0.3231441048034935,0.25327510917030566,0.31441048034934493,0.2445414847161572,0.22270742358078602,0.2576419213973799,0.16157205240174669
2021-12-08,0.3039215686274509,102,350.9033203125,357.4599914550781,344.3333435058594,356.32000732421875,356.32000732421875,41906400,1.5436408543797395,30.999999999999993,15.999999999999996,41.0,24.999999999999993,38.99999999999999,23.0,18.0,25.999999999999993,0.7325301441284267,0.21397379912663755,0.3231441048034935,0.25327510917030566,0.31441048034934493,0.2445414847161572,0.22270742358078602,0.2576419213973799
2021-12-09,0.0560747663551401,107,353.5466613769531,354.163330078125,334.1199951171875,334.6000061035156,334.6000061035156,59438400,-5.359025368715471,5.999999999999991,30.999999999999993,15.999999999999996,41.0,24.999999999999993,38.99999999999999,23.0,18.0,0.6242459641294323,0.2794759825327511,0.21397379912663755,0.3231441048034935,0.25327510917030566,0.31441048034934493,0.2445414847161572,0.22270742358078602
2021-12-10,0.2568807339449541,109,336.25,340.32666015625,327.510009765625,339.010009765625,339.010009765625,59664300,0.8208207481412639,27.999999999999996,5.999999999999991,30.999999999999993,15.999999999999996,41.0,24.999999999999993,38.99999999999999,23.0,0.6462318574768461,0.17030567685589515,0.2794759825327511,0.21397379912663755,0.3231441048034935,0.25327510917030566,0.31441048034934493,0.2445414847161572
2021-12-13,0.3106060606060606,132,333.6966552734375,335.0,317.1400146484375,322.1366577148437,322.1366577148437,78595500,-3.464223382497293,41.0,27.999999999999996,5.999999999999991,30.999999999999993,15.999999999999996,41.0,24.999999999999993,38.99999999999999,0.5621104491911216,0.2663755458515284,0.17030567685589515,0.2794759825327511,0.21397379912663755,0.3231441048034935,0.25327510917030566,0.31441048034934493
2021-12-14,0.0601503759398496,133,315.0,322.1366577148437,310.0,319.5033264160156,319.5033264160156,70806300,1.429627433655754,7.9999999999999964,41.0,27.999999999999996,5.999999999999991,30.999999999999993,15.999999999999996,41.0,24.999999999999993,0.5489820834299132,0.3231441048034935,0.2663755458515284,0.17030567685589515,0.2794759825327511,0.21397379912663755,0.3231441048034935,0.25327510917030566
2021-12-15,0.2352941176470588,102,317.7366638183594,326.25,309.4166564941406,325.3299865722656,325.3299865722656,75169200,2.3898163537863315,23.999999999999996,7.9999999999999964,41.0,27.999999999999996,5.999999999999991,30.999999999999993,15.999999999999996,41.0,0.5780306599350998,0.17903930131004364,0.3231441048034935,0.2663755458515284,0.17030567685589515,0.2794759825327511,0.21397379912663755,0.3231441048034935
2021-12-16,0.1578947368421052,114,331.5,331.6600036621094,307.2833251953125,308.97332763671875,308.97332763671875,82771500,-6.795376278516215,17.999999999999993,23.999999999999996,7.9999999999999964,41.0,27.999999999999996,5.999999999999991,30.999999999999993,15.999999999999996,0.4964852040964201,0.24890829694323144,0.17903930131004364,0.3231441048034935,0.2663755458515284,0.17030567685589515,0.2794759825327511,0.21397379912663755
2021-12-17,0.2035398230088495,113,304.92333984375,320.2200012207031,303.0133361816406,310.8566589355469,310.8566589355469,100437300,1.9458395985158925,22.999999999999996,17.999999999999993,23.999999999999996,7.9999999999999964,41.0,27.999999999999996,5.999999999999991,30.999999999999993,0.5058744754545478,0.222707423580786,0.24890829694323144,0.17903930131004364,0.3231441048034935,0.2663755458515284,0.17030567685589515,0.2794759825327511
2021-12-20,0.2745098039215686,102,303.5666809082031,307.2300109863281,297.7966613769531,299.9800109863281,299.9800109863281,56480100,-1.1815097464400544,27.999999999999996,22.999999999999996,17.999999999999993,23.999999999999996,7.9999999999999964,41.0,27.999999999999996,5.999999999999991,0.45164939082627126,0.2445414847161572,0.222707423580786,0.24890829694323144,0.17903930131004364,0.3231441048034935,0.2663755458515284,0.17030567685589515
2021-12-21,0.284313725490196,102,305.6233215332031,313.1666564941406,295.3733215332031,312.84332275390625,312.84332275390625,71517900,2.362385561573952,28.999999999999993,27.999999999999996,22.999999999999996,17.999999999999993,23.999999999999996,7.9999999999999964,41.0,27.999999999999996,0.5157789068732561,0.2663755458515284,0.2445414847161572,0.222707423580786,0.24890829694323144,0.17903930131004364,0.3231441048034935,0.2663755458515284
2021-12-22,0.2754491017964072,167,321.8866577148437,338.5533447265625,319.01666259765625,336.2900085449219,336.2900085449219,93634200,4.474665378282927,46.0,28.999999999999993,27.999999999999996,22.999999999999996,17.999999999999993,23.999999999999996,7.9999999999999964,41.0,0.6326714023559064,0.2707423580786026,0.2663755458515284,0.2445414847161572,0.222707423580786,0.24890829694323144,0.17903930131004364,0.3231441048034935
2021-12-23,0.3051948051948052,154,335.6000061035156,357.6600036621094,332.5199890136719,355.6666564941406,355.6666564941406,92713200,5.979335526124947,47.0,46.0,28.999999999999993,27.999999999999996,22.999999999999996,17.999999999999993,23.999999999999996,7.9999999999999964,0.729272890219102,0.34497816593886466,0.2707423580786026,0.2663755458515284,0.2445414847161572,0.222707423580786,0.24890829694323144,0.17903930131004364
2021-12-27,0.4568965517241379,116,357.8900146484375,372.3333435058594,356.9066772460937,364.6466674804688,364.6466674804688,71145900,1.8879132011180868,53.0,47.0,46.0,28.999999999999993,27.999999999999996,22.999999999999996,17.999999999999993,23.999999999999996,0.774042368643884,0.3493449781659389,0.34497816593886466,0.2707423580786026,0.2663755458515284,0.2445414847161572,0.222707423580786,0.24890829694323144
2021-12-28,0.3523809523809524,105,369.8299865722656,373.0,359.47332763671875,362.8233337402344,362.8233337402344,60324000,-1.8945604971007768,37.0,53.0,47.0,46.0,28.999999999999993,27.999999999999996,22.999999999999996,17.999999999999993,0.7649522126664714,0.3755458515283843,0.3493449781659389,0.34497816593886466,0.2707423580786026,0.2663755458515284,0.2445414847161572,0.222707423580786
2021-12-29,0.2395209580838323,167,366.21331787109375,368.0,354.7133178710937,362.0633239746094,362.0633239746094,56154000,-1.1332176340853783,39.99999999999999,37.0,53.0,47.0,46.0,28.999999999999993,27.999999999999996,22.999999999999996,0.7611632149852241,0.3056768558951965,0.3755458515283843,0.3493449781659389,0.34497816593886466,0.2707423580786026,0.2663755458515284,0.2445414847161572
2021-12-30,0.089430894308943,123,353.77667236328125,365.1833190917969,351.04998779296875,356.7799987792969,356.7799987792969,47040900,0.8489328581087481,10.999999999999988,39.99999999999999,37.0,53.0,47.0,46.0,28.999999999999993,27.999999999999996,0.7348234127619571,0.3187772925764192,0.3056768558951965,0.3755458515283843,0.3493449781659389,0.34497816593886466,0.2707423580786026,0.2663755458515284
2021-12-31,0.296875,128,357.8133239746094,360.6666564941406,351.5299987792969,352.260009765625,352.260009765625,40733700,-1.55201437087302,38.0,10.999999999999988,39.99999999999999,37.0,53.0,47.0,46.0,28.999999999999993,0.7122891919312789,0.1921397379912663,0.3187772925764192,0.3056768558951965,0.3755458515283843,0.3493449781659389,0.34497816593886466,0.2707423580786026
2022-01-03,0.3517915309446254,307,382.5833435058594,400.3566589355469,378.6799926757813,399.9266662597656,399.9266662597656,103931400,4.533214278221872,108.0,38.0,10.999999999999988,39.99999999999999,37.0,53.0,47.0,46.0,0.9499293632790531,0.31004366812227074,0.1921397379912663,0.3187772925764192,0.3056768558951965,0.3755458515283843,0.3493449781659389,0.34497816593886466
2022-01-04,0.1357142857142857,140,396.51666259765625,402.6666564941406,374.3500061035156,383.1966552734375,383.1966552734375,100248300,-3.3592553808349046,19.0,108.0,38.0,10.999999999999988,39.99999999999999,37.0,53.0,47.0,0.8665225760224333,0.6157205240174674,0.31004366812227074,0.1921397379912663,0.3187772925764192,0.3056768558951965,0.3755458515283843,0.3493449781659389
2022-01-05,0.1233766233766233,154,382.2166748046875,390.11334228515625,360.336669921875,362.7066650390625,362.7066650390625,80119800,-5.104437103795799,18.99999999999999,19.0,108.0,38.0,10.999999999999988,39.99999999999999,37.0,53.0,0.7643705656163827,0.22707423580786026,0.6157205240174674,0.31004366812227074,0.1921397379912663,0.3187772925764192,0.3056768558951965,0.3755458515283843
2022-01-06,0.282051282051282,117,359.0,362.6666564941406,340.1666564941406,354.8999938964844,354.8999938964844,90336600,-1.1420629814806755,32.99999999999999,18.99999999999999,19.0,108.0,38.0,10.999999999999988,39.99999999999999,37.0,0.7254507251151712,0.22707423580786018,0.22707423580786026,0.6157205240174674,0.31004366812227074,0.1921397379912663,0.3187772925764192,0.3056768558951965
2022-01-07,0.1185185185185185,135,360.1233215332031,360.30999755859375,336.6666564941406,342.32000732421875,342.32000732421875,84164700,-4.943671554840672,15.999999999999996,32.99999999999999,18.99999999999999,19.0,108.0,38.0,10.999999999999988,39.99999999999999,0.6627337152709128,0.2882096069868995,0.22707423580786018,0.22707423580786026,0.6157205240174674,0.31004366812227074,0.1921397379912663,0.3187772925764192
2022-01-10,0.28,150,333.3333435058594,353.0333251953125,326.6666564941406,352.7066650390625,352.7066650390625,91815000,5.8119962825928875,42.00000000000001,15.999999999999996,32.99999999999999,18.99999999999999,19.0,108.0,38.0,10.999999999999988,0.7145159735753014,0.21397379912663755,0.2882096069868995,0.22707423580786018,0.22707423580786026,0.6157205240174674,0.31004366812227074,0.1921397379912663
2022-01-11,0.2293577981651376,109,351.22332763671875,358.6166687011719,346.2733459472656,354.79998779296875,354.79998779296875,66063300,1.0183435651374078,25.0,42.00000000000001,15.999999999999996,32.99999999999999,18.99999999999999,19.0,108.0,38.0,0.7249521487659323,0.3275109170305678,0.21397379912663755,0.2882096069868995,0.22707423580786018,0.22707423580786026,0.6157205240174674,0.31004366812227074
2022-01-12,0.1768707482993197,147,359.6166687011719,371.61334228515625,357.5299987792969,368.739990234375,368.739990234375,83739000,2.536957356886109,25.999999999999996,25.0,42.00000000000001,15.999999999999996,32.99999999999999,18.99999999999999,19.0,108.0,0.7944494622427309,0.25327510917030566,0.3275109170305678,0.21397379912663755,0.2882096069868995,0.22707423580786018,0.22707423580786026,0.6157205240174674
